Splendor,,10,S,Normal,Familie,Karten,7.4,2014,2,4,30,30,10,1.78,,,,https://boardgamegeek.com/boardgame/148228/splendor
Splendor Duel,,2,S,Zwei,Familie,Karten,7.9,2022,2,2,30,30,10,2.01,,,,https://boardgamegeek.com/boardgame/364073/splendor-duel
Split It,,1,S,Karten,Familie,Karten,6.5,2022,2,4,10,20,8,1.5,,,,https://boardgamegeek.com/boardgame/348532/split-it
Splitter,,1,S,Karten,Party,Würfel,6.3,2021,1,12,15,15,6,1.07,,,,https://boardgamegeek.com/boardgame/349131/splitter
Spukschloss,,2,S,Kind,Familie,Brett,5.4,1970,2,4,45,45,6,1,,,,https://boardgamegeek.com/boardgame/1613/ghost-castle
Spukstaben,,2,S,Normal,Familie,Karten,6.8,2020,1,4,20,20,8,1.3,x,,,https://boardgamegeek.com/boardgame/319529/spukstaben
Spy Guy,,1,S,Kind,Rätsel,Brett,7,2022,1,4,20,20,4,1,x,,,https://boardgamegeek.com/boardgame/365534/spy-guy
Spyrium,,1,S,Normal,Strategie,Karten,7,2013,2,5,75,75,12,2.9,,,,https://boardgamegeek.com/boardgame/137269/spyrium
Squadro,,1,S,Zwei,Familie,Brett,6.4,2018,2,2,20,20,6,1.55,,,,https://boardgamegeek.com/boardgame/245222/squadro
St Patrick,,4,S,Karten,Familie,Karten,6.8,2021,3,4,20,40,12,1.25,,,,https://boardgamegeek.com/boardgame/347146/st-patrick
Stadt Land Würfelspaß,,1,S,Karten,Familie,Würfel,5.7,2019,2,6,15,15,10,1,,,,https://boardgamegeek.com/boardgame/334271/stadt-land-wurfelspass
Stapel & Stopf,,3,S,Zwei,Familie,Plättchen,7.1,2022,2,2,20,30,6,1.5,,,,https://boardgamegeek.com/boardgame/362693/stackn-stuff-a-patchwork-game
Star Explorer,,3,S,Normal,Familie,Brett,7.4,2024,1,4,30,30,8,1.67,,,,https://boardgamegeek.com/boardgame/424995/star-explorer
Star Trek: Missionen,Star Trek Missionen,2,S,Karten,Familie,Karten,6.7,2022,2,6,20,20,10,2,,,,https://boardgamegeek.com/boardgame/347117/star-trek-missions
Star Wars Mandalorian Dobble,,1,S,Kind,Party,Karten,6.5,2009,2,8,15,15,4,1.03,,,,https://boardgamegeek.com/boardgame/63268/spot-it
Star Wars Mandalorian Dobble,,2,S,Karten,Party,Karten,6.5,2009,2,8,15,15,4,1.03,,,,https://boardgamegeek.com/boardgame/63268/spot-it
Staying Alive,,5,S,Karten,Familie,Karten,6.6,2025,3,5,20,20,10,2,x,,,https://boardgamegeek.com/boardgame/446852/staying-alive
Steam Time,,2,S,Normal,Strategie,Tableau,7,2015,2,4,90,90,12,2.93,,,,https://boardgamegeek.com/boardgame/180592/steam-time
Steampunk Rally Fusion,,1,S,Normal,Strategie,Tableau,7.4,2021,2,8,45,60,12,2.79,,,,https://boardgamegeek.com/boardgame/298229/steampunk-rally-fusion
Steinreich,Stein Reich,2,S,Zwei,Familie,Brett,5.6,2025,2,2,20,20,8,2,,,,https://boardgamegeek.com/boardgame/437821/sir-ocelots-cave
Sternenschiff Catan,,1,S,Zwei,Strategie,Tableau,6.8,2001,2,2,60,60,10,2.46,,,,https://boardgamegeek.com/boardgame/2338/starship-catan
Stich Rallye,,1,S,Normal,Familie,Karten,6.4,2018,3,5,20,30,7,1.33,,,,https://boardgamegeek.com/boardgame/245384/spring-rally
Stich-Meister,Stichmeister,1,S,Karten,Familie,Karten,6.7,2010,3,5,45,45,10,1.78,,,,https://boardgamegeek.com/boardgame/81250/stich-meister
Sticheln,,2,S,Karten,Strategie,Karten,7,1993,3,8,30,60,10,1.9,,,,https://boardgamegeek.com/boardgame/354/stick-em
Stichwahl,Stichwal,3,S,Karten,Familie,Karten,6.2,2024,2,4,20,20,8,1.33,,,,https://boardgamegeek.com/boardgame/410718/moby-trick
Stolen Paintings,,1,S,Normal,Familie,Karten,6.2,2020,2,8,20,45,8,2,,,,https://boardgamegeek.com/boardgame/294232/stolen-paintings
Stone Age,,4,S,Normal,Strategie,Brett,7.5,2008,2,4,60,90,10,2.46,,,,https://boardgamegeek.com/boardgame/34635/stone-age
Stone Age Junior,,2,S,Kind,Familie,Brett,6.6,2016,2,4,15,15,5,1.13,,,,https://boardgamegeek.com/boardgame/191004/my-first-stone-age
Stone Age Junior: Das Kartenspiel,,1,S,Kind,Familie,Karten,6.3,2017,2,4,15,30,4,1,,,,https://boardgamegeek.com/boardgame/234511/my-first-stone-age-the-card-game
Storiez,,1,S,Karten,Familie,Karten,6,2018,2,5,15,15,8,1,,,,https://boardgamegeek.com/boardgame/257958/storiez
Story Box: Abenteuer,,2,S,Normal,Party,Karten,7.1,2024,2,8,10,20,8,2,x,,,https://boardgamegeek.com/boardgame/413079/story-box-aventures
Story Box: Träume & Albträume,,2,S,Normal,Party,Karten,7.1,2024,2,8,10,20,8,2,x,,,https://boardgamegeek.com/boardgame/413080/story-box-reves-et-cauchemars
StoryLine: Von Märchen & Mythen,,1,S,Normal,Familie,Karten,6.2,2016,3,8,15,30,5,1,x,,,https://boardgamegeek.com/boardgame/192924/storyline-fairy-tales
Strasbourg,,2,S,Normal,Strategie,Brett,7.2,2011,3,5,60,60,10,2.73,,,,https://boardgamegeek.com/boardgame/91873/strasbourg
Stuglandet,,3,S,Kind,Familie,Plättchen,7.4,2023,2,4,15,30,5,1.5,,x,,https://boardgamegeek.com/boardgame/406744/stuglandet
Stupor Mundi,,3,S,Normal,Strategie,Brett,7.5,2025,1,4,90,150,12,3.27,,,,https://boardgamegeek.com/boardgame/392492/stupor-mundi
Subtext,,2,S,Normal,Party,Karten,6.5,2019,4,8,20,40,10,1.29,,,,https://boardgamegeek.com/boardgame/265684/subtext
Sudoku,,1,S,Normal,Familie,Brett,5.1,2005,3,99,20,20,8,1.56,,,,https://boardgamegeek.com/boardgame/20801/sudoku
Super Mario Malefiz Barricade,,1,S,Kind,Familie,Brett,5.5,1960,2,6,60,60,5,1.2,,,,https://boardgamegeek.com/boardgame/2322/malefiz
Super Mega Lucky Box,,2,S,Normal,Familie,Karten,7,2021,1,6,20,20,6,1.24,,,,https://boardgamegeek.com/boardgame/341530/super-mega-lucky-box
Super Rhino!,,1,S,Kind,Geschick,Material,6.9,2011,2,5,5,15,4,1.02,,,,https://boardgamegeek.com/boardgame/91514/rhino-hero
Super Wash,,2,S,Kind,Familie,Brett,6.4,2019,2,4,20,25,5,2,,,,https://boardgamegeek.com/boardgame/277517/super-wash
Surfosaurus Max,,2,S,Normal,Familie,Karten,6.9,2023,2,6,20,20,8,1.17,,,,https://boardgamegeek.com/boardgame/394887/surfosaurus-max
Swip'Sheep,Swip Sheep,2,S,Kind,Familie,Karten,5.3,2020,3,5,10,10,5,1,,,,https://boardgamegeek.com/boardgame/320157/swipsheep
Switch & Signal,,4,S,Normal,Familie,Brett,7.1,2020,2,4,45,45,8,2.11,,,,https://boardgamegeek.com/boardgame/317311/switch-and-signal
Swop,,1,S,Normal,Strategie,Brett,8.2,2023,1,4,30,60,8,3,,,,https://boardgamegeek.com/boardgame/395407/swop
Swopp!,,3,S,Karten,Party,Karten,6.8,2016,3,5,30,30,8,1.33,,,,https://boardgamegeek.com/boardgame/215455/recurrring
Syncro,,1,S,Karten,Party,Karten,6.8,2023,2,5,15,15,10,1.75,x,,,https://boardgamegeek.com/boardgame/407214/syncro
The Shadow Theater: The Legend of the Monkey King,Shadow Theater Legend of the Monkey King,2,S,Zwei,Familie,Brett,6.7,2025,2,2,20,20,10,1.33,,,,https://boardgamegeek.com/boardgame/432062/the-shadow-theater-the-legend-of-the-monkey-king
12 Thieves,Twelve Thieves,1,T,Normal,Familie,Brett,6.4,2006,2,4,45,45,8,1.87,,,,https://boardgamegeek.com/boardgame/22278/12-thieves
3 Minute Crazy Cafe,three minute crazy cafe drei,2,T,Kind,Party,Karten,5.8,2023,2,6,9,9,7,1,x,,,https://boardgamegeek.com/boardgame/394751/3-minute-crazy-cafe
Alles Tomate!,,1,T,Kind,Familie,Karten,6,2007,2,8,15,20,5,1.06,,,,https://boardgamegeek.com/boardgame/32405/alles-tomate
Das tiefe Land,,1,T,Normal,Strategie,Tableau,7.4,2018,2,4,50,100,12,3.08,,,,https://boardgamegeek.com/boardgame/242804/lowlands
Der Trötofanten-Zirkus,,2,T,Karten,Familie,Karten,7,2021,2,8,10,15,6,1,,,,https://boardgamegeek.com/boardgame/347367/der-trotofanten-zirkus
Die Tavernen im Tiefen Thal,Die Tavernen im Tiefenthal,3,T,Normal,Familie,Brett,7.6,2019,2,4,60,60,10,2.69,,,,https://boardgamegeek.com/boardgame/269207/the-taverns-of-tiefenthal
Die Tiere vom Ahorntal,,3,T,Normal,Familie,Brett,7.4,2022,1,5,45,45,8,2.36,,,,https://boardgamegeek.com/boardgame/304051/creature-comforts
Die Tore der Welt,,1,T,Normal,Strategie,Brett,7.2,2009,2,4,90,120,12,2.81,,,,https://boardgamegeek.com/boardgame/43528/world-without-end
Die Tribute von Panem: Überleben in Distrikt 12,,1,T,Normal,Familie,Brett,5.2,2012,2,4,30,30,14,1.71,,,,https://boardgamegeek.com/boardgame/118339/the-hunger-games-district-12-strategy-game
Die Trödler aus den Highlands,,1,T,Normal,Familie,Brett,6,2024,2,4,30,45,10,2,,,,https://boardgamegeek.com/boardgame/428578/die-trodler-aus-den-highlands
Ein Spiel von Tatzen & Katzen,Ein Spiel von Tatzen und Katzen,3,T,Zwei,Geschick,Brett,6.7,2020,2,2,10,10,5,1,,,,https://boardgamegeek.com/boardgame/321539/a-game-of-cat-and-mouth
Eine Tulpe für dich,,3,T,Karten,Party,Karten,6.6,2022,2,6,20,20,8,1.82,,,,https://boardgamegeek.com/boardgame/286788/gift-of-tulips
Mein tierischer Musik-Spaß,,1,T,Kind,Familie,App,,,1,4,15,20,3,1,,,,https://www.ravensburger.de/de-CH/produkte/spiele/lernspiele/mein-tierischer-musikspass-00169
Mein Traumhaus,Mein Traum Haus,2,T,Normal,Familie,Tableau,6.9,2016,2,4,30,30,7,1.66,,,,https://boardgamegeek.com/boardgame/194880/dream-home
Mit Trick & Tücke,,1,T,Normal,Familie,Karten,5.8,2023,3,6,20,30,10,1,,,,https://boardgamegeek.com/boardgame/375444/mit-trick-and-tucke
Ta-Ke,,2,T,Zwei,Strategie,Brett,6.8,2017,2,2,30,30,10,2.23,,,,https://boardgamegeek.com/boardgame/218863/ta-ke
Tabu,,1,T,Normal,Party,Karten,6.3,1989,4,10,20,20,10,1.21,,,,https://boardgamegeek.com/boardgame/1111/taboo
Taco Katze Pizza Junior,,5,T,Kind,Party,Karten,6.1,2024,2,6,5,5,4,1,,,,https://boardgamegeek.com/boardgame/392491/taco-kitten-pizza
Taco Katze Ziege Käse Pizza,,2,T,Karten,Party,Karten,6.6,2018,2,8,10,30,8,1.02,,,,https://boardgamegeek.com/boardgame/253664/taco-cat-goat-cheese-pizza
Tajuto,,2,T,Normal,Familie,Brett,6.6,2019,2,4,45,60,8,2.05,,,,https://boardgamegeek.com/boardgame/286830/tajuto
Take it Easy! XXL,,1,T,Normal,Familie,Plättchen,6.6,1983,1,8,20,20,8,1.49,,,,https://boardgamegeek.com/boardgame/128/take-it-easy
Take That,,2,T,Karten,Familie,Karten,6.3,2016,2,4,20,20,8,1.17,,,,https://boardgamegeek.com/boardgame/211450/take-that
Take Time,,3,T,Normal,Familie,Karten,7.8,2025,2,4,30,30,8,1.64,,,,https://boardgamegeek.com/boardgame/440540/take-time
Takenoko,,3,T,Normal,Familie,Plättchen,7.2,2011,2,4,45,45,8,1.98,,,,https://boardgamegeek.com/boardgame/70919/takenoko
Takoyaki,,1,T,Kind,Geschick,Tableau,6.2,2024,2,4,20,30,5,1,,,,https://boardgamegeek.com/boardgame/427232/takoyaki
Tal der Gnome,,1,T,Normal,Familie,Plättchen,6.9,2024,2,4,45,60,10,2.28,,,,https://boardgamegeek.com/boardgame/332885/gnome-hollow
Tal der Könige,,1,T,Karten,Strategie,Karten,7,2014,2,4,45,45,12,2.18,,,,https://boardgamegeek.com/boardgame/150999/valley-of-the-kings
Tal der Wikinger,,3,T,Kind,Geschick,Brett,6.6,2019,2,4,15,20,5,1.33,,,,https://boardgamegeek.com/boardgame/269526/valley-of-the-vikings
Tales of Glory,,1,T,Normal,Familie,Plättchen,7.2,2018,2,5,30,45,8,1.93,,,,https://boardgamegeek.com/boardgame/246816/tales-of-glory
Talisman: Legendäre Abenteuer,,1,T,Normal,Familie,Plättchen,6.4,2018,1,6,20,40,6,1.33,x,,,https://boardgamegeek.com/boardgame/255658/talisman-legendary-tales
Talo,,1,T,Normal,Familie,Material,6.7,2014,2,4,20,20,4,1.63,,,,https://boardgamegeek.com/boardgame/148443/talo
Tampa Bay Piratenduell,,2,T,Zwei,Familie,Karten,7,2025,2,2,10,10,6,1.5,,,,https://boardgamegeek.com/boardgame/457985/tampa-bay-piratenduell
Tangram City,,3,T,Normal,Familie,Plättchen,6.7,2023,1,5,10,40,8,1.75,,,,https://boardgamegeek.com/boardgame/391497/tangram-city
Tapikekoi?,,1,T,Kind,Familie,Tableau,5.8,2020,2,4,15,15,5,1.2,,,,https://boardgamegeek.com/boardgame/320840/tapikekoi
Tara Wolf im Tal der Könige,,1,T,Zwei,Familie,Karten,6.2,2016,2,2,30,30,10,1.78,,,,https://boardgamegeek.com/boardgame/194577/tara-wolf-in-valley-of-the-kings
Targi,,4,T,Zwei,Strategie,Karten,7.6,2012,2,2,60,60,10,2.34,,,,https://boardgamegeek.com/boardgame/118048/targi
Tatamokatsu,,1,T,Karten,Familie,Würfel,5.9,2020,2,5,15,15,8,1,,,,https://boardgamegeek.com/boardgame/299568/tatamokatsu
Tatort Tonne,,2,T,Karten,Party,Karten,5.1,2019,2,10,15,15,8,1,,,,https://boardgamegeek.com/boardgame/285165/tatort-tonne
Tauschrausch,Stamp swap Tausch Rausch,3,T,Normal,Strategie,Tableau,7.2,2024,1,5,20,60,14,2,,,,https://boardgamegeek.com/boardgame/426796/stamp-swap
Tavern Tales: Legenden von Dungeon Drop,,1,T,Normal,Familie,Karten,6.6,2021,2,5,20,20,6,1.33,,,,https://boardgamegeek.com/boardgame/320069/tavern-tales-legends-of-dungeon-drop
Tayü,Tayu,1,T,Normal,Strategie,Plättchen,6.9,1999,2,4,30,45,8,2.07,,,,https://boardgamegeek.com/boardgame/117/ta-yu
Tea Garden,,2,T,Normal,Strategie,Brett,7.6,2024,2,4,90,120,12,3.03,,,,https://boardgamegeek.com/boardgame/422042/tea-garden
Team Battle Team VS Team,,1,T,Karten,Party,Karten,,,4,10,15,30,10,1,,,,https://www.spassamdrucken-shop.de/4262394130091
Team3 Green,Team 3 Green Team 3 Grün,1,T,Normal,Party,Material,6.9,2019,3,6,30,30,10,1.21,,,,https://boardgamegeek.com/boardgame/275870/team3-green
Team3 Pink,Team 3 Pink,2,T,Normal,Party,Material,6.9,2019,3,6,30,30,8,1.33,,,,https://boardgamegeek.com/boardgame/247694/team3-pink
Tekhenu: Der Sonnenobelisk,,1,T,Normal,Strategie,Brett,7.7,2020,1,4,60,120,14,4.07,,,,https://boardgamegeek.com/boardgame/297030/tekhenu-obelisk-of-the-sun
Tell Me More,,5,T,Karten,Party,Karten,6.7,2023,3,8,10,15,10,1.25,x,,,https://boardgamegeek.com/boardgame/378256/tell-me-more
Tempel des Schreckens,,3,T,Karten,Party,Karten,7.2,2016,3,10,15,15,8,1.16,,,,https://boardgamegeek.com/boardgame/206915/tempel-des-schreckens
Templars' Journey,Templar's Journey Templars Journey,1,T,Normal,Strategie,Brett,6,2017,3,5,60,60,8,2.75,,,,https://boardgamegeek.com/boardgame/219502/templars-journey
Temple Rush,,1,T,Normal,Familie,Tableau,5.4,2020,2,4,25,35,6,1.5,,,,https://boardgamegeek.com/boardgame/316919/temple-rush
Temple Twist,,5,T,Normal,Familie,Material,,2026,1,4,30,30,8,1.5,x,x,,https://boardgamegeek.com/boardgame/462360/temple-twist
"Tempo, Kleine Klapperschlange!",Tempo kleine Klapperschlange,1,T,Kind,Familie,Brett,7.4,2023,2,4,15,20,4,1,,,,https://boardgamegeek.com/boardgame/380990/tempo-Kartene-klapperschlange
Terra,,1,T,Normal,Quiz,Brett,6.8,2014,2,6,45,45,10,1.5,,,,https://boardgamegeek.com/boardgame/153507/terra
Terra Mystica,Terramystica,1,T,Normal,Strategie,Brett,8,2012,2,5,60,150,12,3.97,,,,https://boardgamegeek.com/boardgame/120677/terra-mystica
Terra Nova,Terranova,3,T,Normal,Strategie,Brett,7.2,2022,2,4,60,90,12,2.85,,,,https://boardgamegeek.com/boardgame/364186/terra-nova
Terra Pyramides,,2,T,Normal,Strategie,Brett,7,2023,1,4,45,90,10,2.71,,,,https://boardgamegeek.com/boardgame/378135/terra-pyramides
Terraforming Mars,,1,T,Normal,Strategie,Brett,8.4,2016,1,5,120,120,12,3.27,,,,https://boardgamegeek.com/boardgame/167791/terraforming-mars
Terrorscape,,3,T,Normal,Strategie,Brett,8.2,2023,2,4,30,45,12,2.31,y,,x,https://boardgamegeek.com/boardgame/371433/terrorscape
Texas Showdown,,5,T,Karten,Familie,Karten,7.3,2015,3,6,45,45,10,1.26,,,,https://boardgamegeek.com/boardgame/225482/seas-of-strife
That's not a Hat,,7,T,Karten,Party,Karten,7.1,2023,3,8,15,15,8,1.01,,,,https://boardgamegeek.com/boardgame/375651/thats-not-a-hat
The Castles of Tuscany,,2,T,Normal,Strategie,Plättchen,7.2,2020,2,4,45,60,10,2.23,,,,https://boardgamegeek.com/boardgame/300327/the-castles-of-tuscany
The Gang,,8,T,Normal,Familie,Karten,7.6,2024,3,6,20,20,12,1.61,,,,https://boardgamegeek.com/boardgame/411567/the-gang
Thebai,,1,T,Normal,Strategie,Brett,7.3,2025,1,4,90,150,12,3.25,,,x,https://boardgamegeek.com/boardgame/451214/thebai
Thorgal: Das Brettspiel,,1,T,Normal,Strategie,Storybook,7.7,2024,1,4,90,120,14,3.24,x,,x,https://boardgamegeek.com/boardgame/358216/thorgal-the-board-game
Throw Throw Burrito,,1,T,Kind,Party,Material,6.3,2019,2,6,15,15,8,1.11,,,,https://boardgamegeek.com/boardgame/274533/throw-throw-burrito
Thunderstone,,1,T,Normal,Strategie,Karten,6.9,2009,1,5,60,60,12,2.5,,,,https://boardgamegeek.com/boardgame/53953/thunderstone
Thurn und Taxis,,2,T,Normal,Familie,Brett,7.1,2006,2,4,60,60,10,2.26,,,,https://boardgamegeek.com/boardgame/21790/thurn-and-taxis
Thurn und Taxis: Glanz und Gloria,,1,T,Normal,Familie,Brett,7.2,2007,2,4,60,60,10,2.31,,,,https://boardgamegeek.com/boardgameexpansion/27690/thurn-and-taxis-power-and-glory
Tianxia,,5,T,Normal,Strategie,Brett,7.7,2025,1,4,60,120,14,3.38,,,x,https://boardgamegeek.com/boardgame/447746/tianxia
Tic Tac Moo,,2,T,Zwei,Familie,Brett,6.6,2018,2,2,15,15,6,1.5,,,,https://boardgamegeek.com/boardgame/243700/tic-tac-moo
Tichu,,1,T,Karten,Strategie,Karten,7.6,1991,4,4,60,60,12,2.34,,,,https://boardgamegeek.com/boardgame/215/tichu
Ticket to Mars,,1,T,Normal,Familie,Karten,5.8,2017,2,5,15,20,6,1,,,,https://boardgamegeek.com/boardgame/218235/ticket-to-mars
Tides of Time,,1,T,Zwei,Familie,Karten,6.6,2015,2,2,20,20,10,1.55,,,,https://boardgamegeek.com/boardgame/176229/tides-of-time
Tierisch versteckt,,1,T,Kind,Familie,Material,5.7,2018,2,4,10,15,3,1,,,,https://boardgamegeek.com/boardgame/256234/tierisch-versteckt
Tikal,,2,T,Normal,Strategie,Brett,7.3,1999,2,4,90,90,10,2.78,,,,https://boardgamegeek.com/boardgame/54/tikal
Time Capsules,,1,T,Normal,Strategie,Material,6.8,2022,1,4,60,90,10,2.63,,,,https://boardgamegeek.com/boardgame/342717/time-capsules
Time Division,,1,T,Normal,Strategie,Karten,6.7,2023,2,2,20,60,12,2.75,,,,https://boardgamegeek.com/boardgame/391048/time-division
Time Trouble,,3,T,Karten,Familie,Brett,5.9,2024,2,4,20,20,9,2.5,,,,https://boardgamegeek.com/boardgame/427006/time-trouble
Time's Up! Family,,1,T,Normal,Party,Karten,7.3,2010,4,12,30,30,8,1.09,,,,https://boardgamegeek.com/boardgame/88126/times-up-family
Time's up! Party,,2,T,Normal,Party,Karten,7.6,2004,4,12,45,90,14,1.08,,,,https://boardgamegeek.com/boardgame/230262/times-up-party-edition
Tiny Epic Dungeons,,2,T,Normal,Strategie,Brett,7.4,2021,1,4,30,60,12,3.11,x,,,https://boardgamegeek.com/boardgame/331787/tiny-epic-dungeons
Tiny Epic Pirates,,1,T,Karten,Strategie,Brett,7,2021,1,4,30,60,12,2.89,,,,https://boardgamegeek.com/boardgame/309430/tiny-epic-pirates
Tipperary,,1,T,Normal,Familie,Plättchen,7.2,2023,2,5,45,45,8,1.95,,,,https://boardgamegeek.com/boardgame/378983/tipperary
Tippi Toppi,,5,T,Karten,Familie,Karten,7.1,2018,1,4,20,20,8,1.1,,,,https://boardgamegeek.com/boardgame/246761/cahoots
Titania,,1,T,Normal,Familie,Brett,6.5,2010,2,4,60,60,8,2.23,,,,https://boardgamegeek.com/boardgame/66613/titania
Titus Tentakel,,1,T,Kind,Familie,Brett,5.5,2015,2,4,30,45,4,1,,,,https://boardgamegeek.com/boardgame/179537/titus-tentacle
Tiwanaku,,1,T,Normal,Familie,Tableau,7.3,2022,1,4,30,60,12,2.22,,,,https://boardgamegeek.com/boardgame/267979/tiwanaku
Tobago,,3,T,Normal,Familie,Brett,7.1,2009,2,4,60,60,8,2.13,,,,https://boardgamegeek.com/boardgame/42215/tobago
Toko Island,,1,T,Normal,Familie,Brett,7.3,2022,1,4,15,15,6,1.25,,,,https://boardgamegeek.com/boardgame/365982/toko-island
Top Secret,,3,T,Karten,Party,Karten,6.7,2017,4,8,20,20,6,1.18,,,,https://boardgamegeek.com/boardgame/232830/shifty-eyed-spies
Top Ten,,2,T,Karten,Party,Karten,7.5,2020,4,9,30,30,12,1.08,x,,,https://boardgamegeek.com/boardgame/300905/top-ten
Topic_,,3,T,Karten,Party,Karten,5.9,2022,2,6,15,30,10,2,,,,https://boardgamegeek.com/boardgame/351486/topic
Topp die Torte!,Top die Torte,6,T,Kind,Familie,Tableau,6.9,2024,2,4,20,20,6,1.29,,,,https://boardgamegeek.com/boardgame/423232/topp-die-torte
Tor-Duell,Tor Duell,1,T,Zwei,Familie,Karten,6.8,2018,2,2,10,15,7,1,,,,https://boardgamegeek.com/boardgame/245128/tor-duell
Toriki: Eine Insel voller Abenteuer,,3,T,Kind,Familie,Tableau,8.4,2024,1,4,20,600,6,1.64,x,,,https://boardgamegeek.com/boardgame/417403/toriki-the-castaway-island
Torres,,2,T,Normal,Strategie,Brett,7.1,1999,2,4,60,60,10,2.86,,,,https://boardgamegeek.com/boardgame/88/torres
Touria,,1,T,Normal,Familie,Brett,6.7,2016,2,4,45,60,8,1.94,,,,https://boardgamegeek.com/boardgame/191877/touria
Tower Up,,1,T,Normal,Familie,Brett,7.6,2024,2,4,30,45,8,1.94,,,,https://boardgamegeek.com/boardgame/393307/tower-up
TowerBrix,Tower Brix Tower Bricks TowerBricks,3,T,Normal,Geschick,Material,6.2,2024,1,6,20,20,10,1.2,x,,,https://boardgamegeek.com/boardgame/406861/towerbrix
Trails,,2,T,Normal,Familie,Karten,7,2021,2,4,20,40,8,1.82,,,,https://boardgamegeek.com/boardgame/338628/trails
Trajan,,1,T,Normal,Strategie,Brett,7.7,2011,2,4,60,120,12,3.63,,,,https://boardgamegeek.com/boardgame/102680/trajan
Trans Europa + Trans Amerika,Transeuropa und Transamerika,3,T,Normal,Familie,Brett,7.1,2018,2,6,25,40,6,1.5,,,,https://boardgamegeek.com/boardgame/260799/trans-europa-and-trans-amerika
TransAmerica,Trans America,1,T,Normal,Familie,Brett,6.7,2001,2,6,30,30,8,1.35,,,,https://boardgamegeek.com/boardgame/2842/transamerica
Transatlantic,Trans Atlantic,3,T,Normal,Strategie,Tableau,7,2017,2,4,60,120,10,3.07,,,,https://boardgamegeek.com/boardgame/163805/transatlantic
Trekking - Reise durch die Zeit,,2,T,Normal,Familie,Brett,7.6,2022,2,4,30,60,10,1.74,,,,https://boardgamegeek.com/boardgame/353288/trekking-through-history
Trekking: Reise um die Welt,Trekking Reise um die Welt,2,T,Normal,Familie,Brett,7.1,2020,2,5,30,60,8,1.92,,,,https://boardgamegeek.com/boardgame/300442/trekking-the-world
Tribes of the Wind,,2,T,Normal,Familie,Tableau,7.4,2022,2,5,40,90,10,2.65,,,,https://boardgamegeek.com/boardgame/362986/tribes-of-the-wind
Tribes: Aufbruch der Menschheit,,3,T,Normal,Familie,Brett,6.7,2018,2,4,45,45,8,2.05,,,,https://boardgamegeek.com/boardgame/258104/tribes-dawn-of-humanity
Tribun: Primus Inter Pares,,1,T,Normal,Strategie,Brett,7.2,2007,2,5,60,120,12,2.87,,,,https://boardgamegeek.com/boardgame/30957/tribune-primus-inter-pares
Tribunal 1920,,1,T,Zwei,Familie,Tableau,6.7,2022,2,2,10,30,10,1.33,,,,https://boardgamegeek.com/boardgame/313439/tribunal-1920
Tricky Druids,,1,T,Normal,Familie,Würfel,5.6,2019,2,4,20,30,8,1.67,,,,https://boardgamegeek.com/boardgame/271040/tricky-druids
Tricky Traders,,2,T,Zwei,Familie,Karten,6.1,2025,2,2,20,40,10,2.67,,,,https://boardgamegeek.com/boardgame/449978/tricky-traders
Triggs,,1,T,Karten,Familie,Karten,6.4,2022,2,4,20,20,8,1,,,,https://boardgamegeek.com/boardgame/370566/triggs
Trio,,4,T,Karten,Party,Karten,7.3,2021,3,6,15,15,6,1.04,,,,https://boardgamegeek.com/boardgame/352515/trio
Trivial Pursuit: Familienedition,,1,T,Normal,Quiz,Brett,5.6,1993,2,36,90,90,8,1.67,,,,https://boardgamegeek.com/boardgame/2001/trivial-pursuit-family-edition
TRND,,3,T,Karten,Familie,Karten,6.4,2024,3,5,30,30,8,1.1,,,,https://boardgamegeek.com/boardgame/433075/trnd
Trollfjord,,1,T,Normal,Familie,Brett,5.8,2018,2,4,45,60,8,1.8,,,,https://boardgamegeek.com/boardgame/257073/trollfjord
Tropichaos,,3,T,Karten,Familie,Plättchen,6.4,2025,2,5,20,20,7,1,,,,https://boardgamegeek.com/boardgame/453767/tropichaos
Troyes,,1,T,Normal,Strategie,Brett,7.7,2010,1,4,90,90,12,3.45,,,,https://boardgamegeek.com/boardgame/73439/troyes
Truth Bombs,,1,T,Normal,Party,Karten,6.4,2017,4,8,20,20,12,1,,,,https://boardgamegeek.com/boardgame/238329/dan-and-phils-truth-bombs
Tüfteln,,2,T,Normal,Party,Würfel,6.4,2024,1,15,15,15,8,1,,,,https://boardgamegeek.com/boardgame/412952/tufteln
Turm Bauer,,1,T,Normal,Familie,Material,7.2,2008,1,4,45,45,8,1.7,,,,https://boardgamegeek.com/boardgame/38429/cornerstone
Turtle Bay,,1,T,Kind,Familie,Brett,6.7,2022,2,4,15,20,6,1,,,,https://boardgamegeek.com/boardgame/363498/turtle-bay
Twins,,1,T,Kind,Party,Karten,6,2023,2,5,10,15,6,1,,,,https://boardgamegeek.com/boardgame/375647/twins
Tyrannosaurus Rex,,2,T,Kind,Familie,Brett,4.3,1988,2,4,20,20,6,1,,,,https://boardgamegeek.com/boardgame/13792/tyrannosaurus-rex
Tzaar,,1,T,Zwei,Strategie,Brett,7.7,2007,2,2,30,60,8,2.59,,,,https://boardgamegeek.com/boardgame/31999/tzaar
Tzolk'in: Der Maya-Kalender,,3,T,Normal,Strategie,Brett,7.9,2012,2,4,90,90,12,3.66,,,,https://boardgamegeek.com/boardgame/126163/tzolkin-the-mayan-calendar
